time,temp,feelslike,humidity,dew,precip,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions
2023/8/12 0:00,11.5,11.5,65.14,5.2,0,0,0,,28.1,13,1,1019.2,40,98,0,0,0,1
2023/8/12 1:00,11.5,11.5,66.25,5.4,0,0,0,,28.4,13.3,360,1019,10,99,0,0,0,1
2023/8/12 2:00,11.1,11.1,67.21,5.2,0,0,0,,27.7,9.8,26,1018.5,10,100,0,0,0,1
2023/8/12 3:00,11.4,11.4,65.83,5.2,0,0,0,,25.6,14.9,359,1018.2,40,96.1,0,0,0,1
2023/8/12 4:00,11.4,11.4,66.71,5.5,0,0,0,,24.8,15,351,1017.9,10,99.8,0,0,0,1
2023/8/12 5:00,11.1,11.1,70.66,5.9,0,0,0,,28.1,16.7,351,1017.6,10,100,0,0,0,1
2023/8/12 6:00,11,11,72.44,6.3,0,0,0,,30.2,15.1,351,1017.9,20,98,0,0,0,1
2023/8/12 7:00,11.1,11.1,73.37,6.5,0,0,0,,31.3,11.9,350,1018.4,10,99.2,0,0,0,1
2023/8/12 8:00,11,11,77.66,7.3,0,0,0,,31,14.7,342,1019,10,100,0,0,0,1
2023/8/12 9:00,11,11,79.86,7.7,0.022,0,0,['rain'],29.9,13.2,360,1019.3,30,98,0,0,0,5
2023/8/12 10:00,12.5,12.5,73.28,7.8,0,0,0,,29.5,15,350,1019.3,10,100,0,0,0,1
2023/8/12 11:00,13.6,13.6,65.65,7.3,0,0,0,,29.2,14.8,350,1018.9,10,89,0,0,0,2
2023/8/12 12:00,15,15,59.83,7.2,0,0,0,,28.1,6.5,330,1018.1,30,98,0,0,0,1
2023/8/12 13:00,14.5,14.5,60.29,6.9,0,0,0,,28.8,9.8,146,1017.4,10,95.9,0,0,0,1
2023/8/12 14:00,12.2,12.2,83.74,9.5,0,0,0,,27,6.4,221,1017.2,0,100,0,0,0,1
2023/8/12 15:00,13,13,86.06,10.7,0.039,0,0,['rain'],24.5,2.8,208,1017.2,20,98,0,0,0,5
2023/8/12 16:00,12.5,12.5,86.95,10.4,0,0,0,,16.2,4,67,1017.4,10,99.8,0,0,0,1
2023/8/12 17:00,11,11,95.82,10.4,0,0,0,,19.4,9.4,209,1018.2,7,100,0,0,0,1
2023/8/12 18:00,10.5,10.5,99.94,10.5,0,0,0,,18.7,7.4,161,1018.4,3.3,98,0,0,0,1
2023/8/12 19:00,10.3,10.3,99.65,10.2,0,0,0,,15.8,0.3,187,1019.1,5,99.2,0,0,0,1
2023/8/12 20:00,10.5,10.5,99.96,10.5,0,0,0,,12.2,0.5,183,1019.5,3,97.5,0,0,0,1
2023/8/12 21:00,10.6,10.6,99.96,10.6,0.078,0,0,['rain'],9,0.4,181,1020.3,7,98,0,0,0,5
2023/8/12 22:00,10.5,10.5,98.77,10.3,0,0,0,,9.7,0.4,227,1020.4,8,94,0,0,0,1
2023/8/12 23:00,10.5,10.5,97.47,10.1,0,0,0,,9.7,0.5,214,1020.7,9,87.7,0,0,0,2
2023/8/13 0:00,10.1,10.1,89.36,8.4,0,0,0,,9.7,5.2,268,1020.6,15,98,0,0,0,1
2023/8/13 1:00,9.1,9.1,99.9,9.1,0,0,0,,9.7,3.6,240,1020.5,10,77,0,0,0,2
2023/8/13 2:00,8.5,8.5,99.87,8.5,0,0,0,,9.4,3.8,250,1020.4,10,67,0,0,0,2
2023/8/13 3:00,8.5,8,88.09,6.6,0,0,0,,9.4,5.3,250,1019.9,20,78.7,0,0,0,2
2023/8/13 4:00,7.9,7.9,94.02,7,0,0,0,,9.7,2,242,1019.9,10,67.4,0,0,0,2
2023/8/13 5:00,7.5,7.5,96.87,7,0,0,0,,11.5,0.4,245,1020,10,42.5,0,0,0,2
2023/8/13 6:00,7.5,7.5,95.13,6.8,0,0,0,,10.8,3.5,234,1020.3,20,92,0,0,0,1
2023/8/13 7:00,7.5,7.5,92.22,6.3,0,0,0,,9,2,261,1020.8,10,29.9,0,0,0,2
2023/8/13 8:00,8,8,98.05,7.7,0,0,0,,7.9,0.7,254,1021.6,10,79.3,0,0,0,2
2023/8/13 9:00,8.7,8.7,95.49,8,0.239,0,0,['rain'],9.7,2.2,288,1021.7,30,98,0,0,0,5
2023/8/13 10:00,10,10,89.3,8.4,0,0,0,,13,5.3,187,1021.8,0,49.9,0,0,0,2
2023/8/13 11:00,11,11,82.71,8.2,0,0,0,,16.6,9.2,171,1021.7,0,40.6,0,0,0,2
2023/8/13 12:00,12.1,12.1,79.75,8.7,0,0,0,,18,7.4,214,1021,40,71.6,0,0,0,2
2023/8/13 13:00,12.1,12.1,64.97,5.8,0,0,0,,19.4,9.3,179,1020.1,10,40.6,0,0,0,2
2023/8/13 14:00,12.6,12.6,61.44,5.4,0,0,0,,20.2,9.5,216,1019.7,10,74.8,0,0,0,2
2023/8/13 15:00,11.6,11.6,67.87,5.8,0,0,0,,22.7,14.4,207,1019.7,40,90,0,0,0,2
2023/8/13 16:00,11.6,11.6,66.82,5.7,0,0,0,,24.1,9.9,207,1019.6,10,100,0,0,0,1
2023/8/13 17:00,11.1,11.1,70.3,5.9,0,0,0,,21.6,11.5,179,1019.5,10,99.5,0,0,0,1
2023/8/13 18:00,10,10,74.56,5.7,0,0,0,,19.1,7.9,171,1019.9,40,94.9,0,0,0,1
2023/8/13 19:00,9.5,8.5,75.83,5.5,0,0,0,,18.4,7.6,160,1020.1,10,91.7,0,0,0,1
2023/8/13 20:00,8.9,7.8,78.66,5.4,0,0,0,,18,7.7,168,1020.5,10,93.4,0,0,0,1
2023/8/13 21:00,7.7,7.7,84.62,5.2,0,0,0,,14.8,0.8,163,1020.9,30,90,0,0,0,2
2023/8/13 22:00,8,8,84.97,5.6,0,0,0,,13,3.8,140,1021,10,86.9,0,0,0,2
2023/8/13 23:00,7,7,88.82,5.3,0,0,0,,11.5,2.1,189,1020.6,10,81.5,0,0,0,2
2023/8/14 0:00,6.5,6.5,89.84,4.9,0,0,0,,12.6,2,189,1020.4,30,10,0,0,0,0
2023/8/14 1:00,5.5,5.5,93.55,4.5,0,0,0,,11.9,0.4,179,1019.9,10,64.9,0,0,0,2
2023/8/14 2:00,5,5,97.83,4.7,0,0,0,,10.8,0.5,199,1019.5,0,51.5,0,0,0,2
2023/8/14 3:00,4.5,4.5,99.75,4.5,0,0,0,,10.8,0.5,274,1019.1,30,50,0,0,0,2
2023/8/14 4:00,4.4,4.4,98.62,4.2,0,0,0,,11.2,0.6,282,1018.7,10,40.1,0,0,0,2
2023/8/14 5:00,3.9,3.9,99.92,3.9,0,0,0,,10.1,0.6,278,1018.9,10,64.4,0,0,0,2
2023/8/14 6:00,3.9,3.9,99.87,3.9,0,0,0,,9.4,0.6,266,1019.1,30,42.1,0,0,0,2
2023/8/14 7:00,3.6,3.6,99.88,3.6,0,0,0,,10.1,0.7,254,1019.4,10,81.8,0,0,0,2
2023/8/14 8:00,4.1,2.9,98,3.8,0,0,0,,11.2,5.4,23,1019.7,0,77.7,0,0,0,2
2023/8/14 9:00,6,6,89.94,4.4,0.007,0,0,['rain'],14.8,2.1,42,1020,25,90.4,0,0,0,5
2023/8/14 10:00,9.3,9.3,85.55,7,0,0,0,,18,0.9,242,1020.1,10,71.9,0,0,0,2
2023/8/14 11:00,10,10,79.15,6.6,0,0,0,,21.6,7.9,220,1020.1,10,53.3,0,0,0,2
2023/8/14 12:00,10.9,10.9,65.45,4.7,0,0,0,,28.1,11.2,200,1019.7,30,94.1,0,0,0,1
2023/8/14 13:00,11.1,11.1,58.03,3.2,0,0,0,,28.8,13.1,194,1019,10,63.3,0,0,0,2
2023/8/14 14:00,12,12,61.93,4.9,0,0,0,,28.8,11.4,195,1018.7,10,49.5,0,0,0,2
2023/8/14 15:00,12,12,53.25,2.8,0,0,0,,28.4,11.3,190,1018.7,30,45.9,0,0,0,2
2023/8/14 16:00,12,12,57.55,3.9,0,0,0,,27.7,11.6,190,1018.9,10,15.8,0,0,0,0
2023/8/14 17:00,11.5,11.5,58.56,3.6,0,0,0,,25.2,13.1,198,1019.1,10,14.9,0,0,0,0
2023/8/14 18:00,10.4,10.4,63.28,3.7,0,0,0,,19.4,7.8,189,1019.7,30,10,0,0,0,0
2023/8/14 19:00,9.5,9,68.29,3.9,0,0,0,,14.4,5.5,190,1020.3,10,12,0,0,0,0
2023/8/14 20:00,7.9,7.2,80.62,4.8,0,0,0,,14.8,5.5,164,1021.1,10,16.7,0,0,0,0
2023/8/14 21:00,7,7,87.94,5.1,0,0,0,,14.8,0.7,277,1021.6,30,40.2,0,0,0,2
2023/8/14 22:00,6.5,6.5,91.04,5.1,0,0,0,,13,0.7,257,1021.9,10,7.2,0,0,0,0
2023/8/14 23:00,6.5,6.5,94.38,5.7,0,0,0,,10.4,0.6,292,1022,10,16.6,0,0,0,0
2023/8/15 0:00,6,6,91.6,4.7,0,0,0,,9,2.2,233,1021.9,30,44.9,0,0,0,2
2023/8/15 1:00,4.9,4.9,98.22,4.7,0,0,0,,12.2,0.5,292,1022.1,10,6.3,0,0,0,0
2023/8/15 2:00,4.9,4.9,96.57,4.4,0,0,0,,13,2.1,224,1022.2,10,12.7,0,0,0,0
2023/8/15 3:00,2.8,2.8,97.54,2.4,0,0,0,,12.2,0.4,285,1022,30,10,0,0,0,0
2023/8/15 4:00,3.8,3.8,98.49,3.6,0,0,0,,12.2,0.6,294,1022,10,10.1,0,0,0,0
2023/8/15 5:00,3.9,3.9,99.76,3.8,0,0,0,,15.1,2.1,225,1022.3,10,21.2,0,0,0,2
2023/8/15 6:00,4.4,2.6,93.72,3.5,0,0,0,,14.4,7.3,15,1022.5,30,91.9,0,0,0,1
2023/8/15 7:00,3.7,2.4,90.45,2.3,0,0,0,,13,5.6,40,1023.1,10,25.8,0,0,0,2
2023/8/15 8:00,4,4,90.69,2.6,0,0,0,,12.6,3.5,53,1024,10,29.4,0,0,0,2
2023/8/15 9:00,7.3,6.6,78.71,3.8,0.002,0,0,['rain'],14,5.2,49,1024.4,30,64.1,0,0,0,6
2023/8/15 10:00,9.6,9.6,74.16,5.2,0,0,0,,18,2.2,252,1024.6,10,33.6,0,0,0,2
2023/8/15 11:00,10.8,10.8,67.11,5,0,0,0,,20.9,7.3,160,1024.4,10,56.7,0,0,0,2
2023/8/15 12:00,11.5,11.5,63.47,4.8,0,0,0,,21.6,10.5,178,1024.1,30,90.2,0,0,0,1
2023/8/15 13:00,12.6,12.6,55.53,3.9,0,0,0,,21.2,7.8,190,1023.5,10,71.3,0,0,0,2
2023/8/15 14:00,12.9,12.9,53.06,3.5,0,0,0,,21.2,11.3,209,1022.8,10,71.9,0,0,0,2
2023/8/15 15:00,12.7,12.7,53.87,3.6,0.004,0,0,['rain'],20.5,12.8,190,1022.8,30,30,0,0,0,6
2023/8/15 16:00,12.6,12.6,54.36,3.7,0,0,0,,19.4,9.7,188,1022.8,10,36.2,0,0,0,2
2023/8/15 17:00,12,12,56.74,3.7,0,0,0,,18.7,5.9,189,1023,10,30,0,0,0,2
2023/8/15 18:00,9.5,9.5,68.83,4,0,0,0,,13.3,2.2,199,1023.5,30,10,0,0,0,0
2023/8/15 19:00,7.9,7.9,80.09,4.7,0,0,0,,12.2,0.6,191,1023.8,10,16.5,0,0,0,0
2023/8/15 20:00,6.5,6.5,90.84,5.1,0,0,0,,10.8,0,145.3,1023.9,10,6.7,0,0,0,0
2023/8/15 21:00,5.9,5.9,94.2,5.1,0,0,0,,8.6,0.4,129,1023.9,30,10,0,0,0,0
2023/8/15 22:00,5.4,5.4,97.26,5,0,0,0,,8.3,0.6,91,1024.2,10,9.6,0,0,0,0
2023/8/15 23:00,5.8,4.2,92.71,4.7,0,0,0,,9.7,7.5,55,1024.2,10,2.5,0,0,0,0
2023/8/16 0:00,5.2,4.1,91.05,3.9,0,0,0,,10.1,5.5,93,1024.2,30,0,0,0,0,0
2023/8/16 1:00,4.3,2.6,86.2,2.2,0,0,0,,10.4,7.2,37,1023.5,10,2.8,0,0,0,0
2023/8/16 2:00,4,2.1,91.77,2.7,0,0,0,,11.5,7.2,46,1023.2,10,82.9,0,0,0,2
2023/8/16 3:00,3.3,2,88.99,1.6,0,0,0,,11.9,5.3,37,1022.6,30,0,0,0,0,0
2023/8/16 4:00,2.7,0.2,90.58,1.3,0,0,0,,11.9,8.9,44,1022,10,81.9,0,0,0,2
2023/8/16 5:00,2.5,1.1,87.81,0.7,0,0,0,,13.3,5.4,35,1022,10,13.2,0,0,0,0
2023/8/16 6:00,2,2,90.7,0.6,0,0,0,,13,0.5,352,1021.9,30,0,0,0,0,0
2023/8/16 7:00,1.8,-1.3,89.34,0.2,0,0,0,,15.5,10.6,37,1022,10,3.3,0,0,0,0
2023/8/16 8:00,2.1,-0.9,88.73,0.4,0,0,0,,19.1,10.4,35,1022.3,10,0,0,0,0,0
2023/8/16 9:00,5.2,3.1,79.59,2,0,0,0,,22.3,9.1,35,1022.1,35,0,0,0,0,0
2023/8/16 10:00,9.1,8.4,69.47,3.8,0,0,0,,24.8,6.1,33,1021.4,10,0,0,0,0,0
2023/8/16 11:00,13.1,13.1,46.92,2,0,0,0,,31,15,350,1020.8,10,0.5,0,0,0,0
2023/8/16 12:00,13.6,13.6,38.9,-0.1,0,0,0,,38.9,13.3,341,1019.7,35,10,0,0,0,0
2023/8/16 13:00,14.6,14.6,39.04,0.8,0,0,0,,40.7,16.8,341,1018.4,10,0,0,0,0,0
2023/8/16 14:00,15.1,15.1,44.14,2.9,0,0,0,,41,20.5,351,1017.1,10,0,0,0,0,0
2023/8/16 15:00,15.1,15.1,39.6,1.4,0,0,0,,40.3,16.8,359,1016.7,35,10,0,0,0,0
2023/8/16 16:00,15.1,15.1,41.98,2.2,0,0,0,,38.5,15.2,350,1016.4,10,0,0,0,0,0
2023/8/16 17:00,14.4,14.4,42.43,1.8,0,0,0,,31,17.8,360,1016.3,10,0,0,0,0,0
2023/8/16 18:00,13.3,13.3,45.62,1.8,0,0,0,,24.8,15.9,360,1016.5,35,10,0,0,0,0
2023/8/16 19:00,11.6,11.6,52.45,2.2,0,0,0,,26.3,10.8,360,1016.8,10,0,0,0,0,0
2023/8/16 20:00,10.2,10.2,59,2.6,0,0,0,,26.6,7.3,27,1016.7,10,0,0,0,0,0
2023/8/16 21:00,9.2,7.9,63.18,2.5,0,0,0,,26.3,8.9,360,1016.8,30,10,0,0,0,0
2023/8/16 22:00,8.7,7,64.4,2.3,0,0,0,,26.3,10.7,351,1016.7,10,16.3,0,0,0,0
2023/8/16 23:00,8.2,6.9,66.59,2.4,0,0,0,,27,8,22,1016,10,12.8,0,0,0,0
2023/8/17 0:00,7.4,6,70.49,2.4,0,0,0,,28.1,8,356,1015.6,30,80,0,0,0,2
2023/8/17 1:00,7.8,5.6,69.7,2.6,0,0,0,,29.2,12.7,11,1015,10,30,0,0,0,2
2023/8/17 2:00,7.8,5.5,69.91,2.6,0,0,0,,30.2,13.1,11,1014.5,10,64.5,0,0,0,2
2023/8/17 3:00,7.8,5.8,70.7,2.8,0,0,0,,31.3,11.3,14,1013.6,30,96.1,0,0,0,1
2023/8/17 4:00,7.9,5.9,71.68,3.1,0,0,0,,32.8,11.2,29,1013.6,10,75.7,0,0,0,2
2023/8/17 5:00,9,7,68.43,3.5,0,0,0,,35.3,13.1,20,1013.1,10,93.7,0,0,0,1
2023/8/17 6:00,8.6,6.4,70.38,3.5,0,0,0,,35.3,13.3,12,1012.9,30,98,0,0,0,1
2023/8/17 7:00,9,7,69.58,3.7,0,0,0,,36,13.1,23,1012.8,10,98.3,0,0,0,1
2023/8/17 8:00,9.6,7.8,66.72,3.7,0,0,0,,36,11.9,10,1013.2,10,100,0,0,0,1
2023/8/17 9:00,11,11,62.03,4,0,0,0,,36,15.1,3,1012.6,35,96.1,0,0,0,1
2023/8/17 10:00,11.5,11.5,59.88,4,0,0,0,,39.2,15.1,353,1012.1,0,100,0,0,0,1
2023/8/17 11:00,12,12,60.82,4.6,0,0,0,,45.4,18.2,354,1011.3,0,100,0,0,0,1
2023/8/17 12:00,12,12,57.19,3.8,0,0,0,,47.2,26.7,353,1010.3,35,96.1,0,0,0,1
2023/8/17 13:00,12,12,58.83,4.2,0,0,0,,47.5,20.5,352,1009.6,0,100,0,0,0,1
2023/8/17 14:00,12.1,12.1,56.68,3.7,0,0,0,,47.2,17,360,1008.5,10,100,0,0,0,1
2023/8/17 15:00,12.1,12.1,53.67,3,0,0,0,,45.7,17.1,360,1008.1,35,98,0,0,0,1
2023/8/17 16:00,12,12,53.74,2.9,0,0,0,,42.1,20.4,351,1007.8,10,100,0,0,0,1
2023/8/17 17:00,11.1,11.1,60.71,3.8,0,0,0,,32.4,13.2,1,1007.3,10,100,0,0,0,1
2023/8/17 18:00,11.5,11.5,59.08,3.8,0,0,0,,29.9,9.8,10,1006.8,30,91.9,0,0,0,1
2023/8/17 19:00,11.4,11.4,60.45,4,0,0,0,,30.2,9.5,11,1006.4,0,96.5,0,0,0,1
2023/8/17 20:00,11,11,62.88,4.2,0,0,0,,30.2,11.6,10,1005.9,10,92.4,0,0,0,1
2023/8/17 21:00,10.9,10.9,65.1,4.6,0,0,0,,29.9,9.4,20,1004.9,30,98,0,0,0,1
2023/8/17 22:00,10.5,10.5,67.37,4.7,0,0,0,,30.6,9.6,22,1003.9,10,96.7,0,0,0,1
2023/8/17 23:00,10.6,10.6,66.02,4.5,0,0,0,,31.3,7.9,352,1003.4,10,98.2,0,0,0,1
2023/8/18 0:00,10.5,10.5,76.21,6.5,0,0,0,,34.6,12.8,350,1003.3,0,100,0,0,0,1
2023/8/18 1:00,8.8,5.8,84.32,6.3,0,0,0,,36.7,20.5,356,1003,0,99.7,0,0,0,1
2023/8/18 2:00,9.5,7.6,82.29,6.7,0,0,0,,35.6,13.1,359,1002.2,10,100,0,0,0,1
2023/8/18 3:00,8.3,6.3,97.49,8,0.506,0,0,['rain'],33.1,12.3,330,1001.6,24,100,0,0,0,5
2023/8/18 4:00,9.1,7.9,91.1,7.7,0,0,0,,30.6,7.9,312,1001.7,10,100,0,0,0,1
2023/8/18 5:00,9,7.5,94.63,8.1,0,0,0,,32,9.4,296,1002.2,0,100,0,0,0,1
2023/8/18 6:00,9,7.5,92.27,7.9,0,0,0,,34.6,9.8,288,1002.6,30,98,0,0,0,1
2023/8/18 7:00,9,7.6,89.34,7.4,0,0,0,,35.3,9.5,282,1003.5,10,93.2,0,0,0,1
2023/8/18 8:00,9.4,8,81.9,6.5,0,0,0,,34.6,9.9,280,1004.5,10,86.6,0,0,0,2
2023/8/18 9:00,10,10,78.48,6.5,5.328,0,0,['rain'],37.8,13.7,278,1005.2,30,91.9,0,0,0,5
2023/8/18 10:00,10.9,10.9,74.99,6.7,0,0,0,,47.2,17.5,277,1005.9,10,50.3,0,0,0,2
2023/8/18 11:00,10.6,10.6,75.65,6.5,0,0,0,,56.5,17.8,259,1007,10,32.9,0,0,0,2
2023/8/18 12:00,11.1,11.1,74.05,6.6,0,0,0,,61.2,11.1,203,1007.5,25,98,0,0,0,1
2023/8/18 13:00,12.9,12.9,63.46,6.1,0,0,0,,62.6,17.5,267,1007.4,10,62.9,0,0,0,2
2023/8/18 14:00,12.1,12.1,55.3,3.4,0,0,0,,63,14.6,212,1008.2,10,45.6,0,0,0,2
2023/8/18 15:00,12,12,55.4,3.3,0.008,0,0,['rain'],60.5,17.2,202,1009,30,80.5,0,0,0,6
2023/8/18 16:00,11.5,11.5,59.51,3.9,0,0,0,,58,8.7,228,1009.6,10,43.7,0,0,0,2
2023/8/18 17:00,11.4,11.4,57.69,3.4,0,0,0,,44.6,10.2,212,1010.3,10,85.6,0,0,0,2
2023/8/18 18:00,10.8,10.8,59.72,3.3,0,0,0,,37.1,13,259,1011.7,30,96,0,0,0,1
2023/8/18 19:00,10.3,10.3,63.89,3.8,0,0,0,,34.2,9.6,259,1012.5,0,98.8,0,0,0,1
2023/8/18 20:00,9.9,9,65.55,3.8,0,0,0,,29.2,7.9,260,1013.2,10,94.2,0,0,0,1
2023/8/18 21:00,9.4,8.4,68.44,3.9,0.004,0,0,['rain'],28.8,7.8,291,1013.6,30,25.4,0,0,0,6
2023/8/18 22:00,9.4,8.1,67.43,3.7,0,0,0,,27.4,9.2,299,1013.9,0,91.5,0,0,0,1
2023/8/18 23:00,9.4,7.8,65.48,3.3,0,0,0,,26.6,11.1,293,1014,0,95.7,0,0,0,1
2023/8/19 0:00,9.4,8,68.23,3.8,0,0,0,,27.4,9.3,300,1014.3,30,98,0,0,0,1
2023/8/19 1:00,9.9,8.9,68,4.2,0,0,0,,28.8,7.8,303,1014.3,10,96,0,0,0,1
2023/8/19 2:00,9.5,7.9,69.68,4.3,0,0,0,,29.5,11.1,330,1014.2,10,90.1,0,0,0,1
2023/8/19 3:00,10.4,10.4,68.96,4.9,0,0,0,,29.9,11.2,328,1013.6,30,100,0,0,0,1
2023/8/19 4:00,10.5,10.5,70.76,5.5,0,0,0,,28.8,11.5,312,1013.5,0,97.8,0,0,0,1
2023/8/19 5:00,10.6,10.6,75.56,6.4,0,0,0,,31.7,11.3,339,1013.4,10,99.8,0,0,0,1
2023/8/19 6:00,11.3,11.3,75.63,7.2,0,0,0,,31,9.9,330,1013.7,30,98,0,0,0,1
2023/8/19 7:00,11.5,11.5,76.41,7.5,0,0,0,,31.7,8.3,329,1014.3,10,100,0,0,0,1
2023/8/19 8:00,12,12,76.38,7.9,0,0,0,,33.1,8.4,320,1015.2,10,100,0,0,0,1
2023/8/19 9:00,13.3,13.3,76.95,9.4,0.46,0,0,['rain'],33.5,9.9,302,1016,30,91.9,0,0,0,5
2023/8/19 10:00,14.3,14.3,72.37,9.4,0,0,0,,34.2,13.3,265,1016.6,10,97.5,0,0,0,1
2023/8/19 11:00,15,15,70.81,9.7,0,0,0,,34.9,13.7,273,1016.7,10,99.5,0,0,0,1
2023/8/19 12:00,16,16,66.13,9.7,0,0,0,,41.4,10.8,254,1016.9,30,98,0,0,0,1
2023/8/19 13:00,16.3,16.3,63.79,9.4,0,0,0,,43.9,12.2,222,1016.8,10,100,0,0,0,1
2023/8/19 14:00,16.9,16.9,62.46,9.6,0,0,0,,41.4,13.9,264,1016.9,10,100,0,0,0,1
2023/8/19 15:00,17.3,17.3,61.23,9.7,0,0,0,,32.4,13.4,282,1017,35,96.1,0,0,0,1
2023/8/19 16:00,17.3,17.3,59.1,9.3,0,0,0,,24.8,15.1,264,1017.2,10,100,0,0,0,1
2023/8/19 17:00,17.7,17.7,57,9.1,0,0,0,,23.4,10.2,300,1017.6,10,77,0,0,0,2
2023/8/19 18:00,16.4,16.4,62.26,9.1,0,0,0,,21.6,8.1,290,1018,40,94.2,0,0,0,1
2023/8/19 19:00,16.3,16.3,61.86,9,0,0,0,,17.3,7.4,280,1018.7,10,92,0,0,0,1
2023/8/19 20:00,15.8,15.8,65.86,9.5,0,0,0,,16.6,7.6,313,1019.2,10,81.7,0,0,0,2
2023/8/19 21:00,15.4,15.4,69.13,9.7,0,0,0,,19.4,5.8,275,1019.8,40,85.8,0,0,0,2
2023/8/19 22:00,14.9,14.9,72.01,9.9,0,0,0,,22.3,5.8,260,1020.1,10,90.4,0,0,0,1
2023/8/19 23:00,14.3,14.3,73.17,9.6,0,0,0,,24.5,5.8,242,1020.4,10,87.7,0,0,0,2
2023/8/20 0:00,13.8,13.8,74.45,9.4,0,0,0,,24.8,9.4,278,1020.8,40,98,0,0,0,1
2023/8/20 1:00,13.9,13.9,73.39,9.2,0,0,0,,23.4,4.1,270,1020.7,10,96.3,0,0,0,1
2023/8/20 2:00,13.8,13.8,69.21,8.2,0,0,0,,20.9,7.7,271,1021,10,95.4,0,0,0,1
2023/8/20 3:00,13.6,13.6,66.57,7.5,0,0,0,,19.1,9.4,299,1020.8,40,91.9,0,0,0,1
2023/8/20 4:00,13.8,13.8,65.99,7.5,0,0,0,,17.6,7.6,262,1021.2,10,97.9,0,0,0,1
2023/8/20 5:00,13,13,71.51,8,0,0,0,,21.2,9.5,270,1021.9,10,99.8,0,0,0,1
2023/8/20 6:00,13.3,13.3,66.77,7.3,0,0,0,,20.2,4.3,298,1022.2,40,98,0,0,0,1
2023/8/20 7:00,13.3,13.3,65.44,7,0,0,0,,18.7,9.2,292,1022.8,10,89.3,0,0,0,2
2023/8/20 8:00,13.5,13.5,64.3,6.8,0,0,0,,16.2,9.1,290,1023.2,10,87.6,0,0,0,2
2023/8/20 9:00,13.5,13.5,67.69,7.6,0.026,0,0,['rain'],17.6,9.3,328,1023.6,30,98,0,0,0,5
2023/8/20 10:00,14.1,14.1,64.14,7.4,0,0,0,,27.7,11.6,298,1023.7,0,76.4,0,0,0,2
2023/8/20 11:00,15.1,15.1,59.22,7.2,0,0,0,,28.8,13.2,310,1023.7,10,95.9,0,0,0,1
2023/8/20 12:00,16,16,52.83,6.4,0,0,0,,26.6,10,309,1023.3,30,92,0,0,0,1
2023/8/20 13:00,16.6,16.6,49.36,5.9,0,0,0,,24.5,9.7,291,1022.6,10,89.4,0,0,0,2
2023/8/20 14:00,18,18,43.68,5.5,0,0,0,,23,11.2,276,1021.9,0,83,0,0,0,2
2023/8/20 15:00,18.9,18.9,41.97,5.7,0,0,0,,23.4,9.4,270,1021.6,30,40.2,0,0,0,2
2023/8/20 16:00,17.7,17.7,47.75,6.4,0,0,0,,16.2,9.3,203,1021.5,10,95.5,0,0,0,1
2023/8/20 17:00,16.2,16.2,52.27,6.4,0,0,0,,16.2,7.6,216,1021.6,10,73.6,0,0,0,2
2023/8/20 18:00,14.2,14.2,61.83,6.9,0,0,0,,9.4,0.9,34,1021.7,30,41.9,0,0,0,2
2023/8/20 19:00,13.1,13.1,69.09,7.6,0,0,0,,12.6,0.9,39,1022,10,58.1,0,0,0,2
2023/8/20 20:00,12.7,12.7,71.66,7.7,0,0,0,,17.6,1,357,1022.2,10,52.6,0,0,0,2
2023/8/20 21:00,14.4,14.4,64.07,7.7,0,0,0,,23.4,11.3,359,1022.5,30,30,0,0,0,2
2023/8/20 22:00,13.6,13.6,70.3,8.3,0,0,0,,26.6,13.1,351,1022.3,10,63.3,0,0,0,2
2023/8/20 23:00,13.5,13.5,72.32,8.6,0,0,0,,29.2,14.7,351,1022.3,10,50.3,0,0,0,2
2023/8/21 0:00,13,13,73.83,8.5,0,0,0,,31,14.5,351,1022,30,40,0,0,0,2
2023/8/21 1:00,12.5,12.5,76.33,8.5,0,0,0,,31.3,11.4,351,1021.7,10,44.5,0,0,0,2
2023/8/21 2:00,12.4,12.4,79.23,8.9,0,0,0,,31.3,9.8,360,1021.5,10,23.2,0,0,0,2
2023/8/21 3:00,12.5,12.5,76.49,8.5,0,0,0,,31.3,9.5,352,1021,30,40,0,0,0,2
2023/8/21 4:00,12,12,80.33,8.7,0,0,0,,31,9.5,352,1020.8,10,32.2,0,0,0,2
2023/8/21 5:00,11.9,11.9,81.96,8.9,0,0,0,,29.9,9.2,351,1020.7,0,41.6,0,0,0,2
2023/8/21 6:00,11.4,11.4,83.05,8.7,0,0,0,,30.2,7.4,342,1020.7,30,60,0,0,0,2
2023/8/21 7:00,11.8,11.8,81.82,8.8,0,0,0,,29.5,9,4,1020.9,10,14.9,0,0,0,0
2023/8/21 8:00,12.6,12.6,81.45,9.5,0,0,0,,30.2,11.3,28,1021,10,41,0,0,0,2
2023/8/21 9:00,14.6,14.6,73.69,9.9,0,0,0,,34.9,13.5,1,1020.9,30,69.7,0,0,0,2
2023/8/21 10:00,16.1,16.1,68.07,10.2,0,0,0,,44.6,19,351,1020.5,0,51.4,0,0,0,2
2023/8/21 11:00,16.3,16.3,64.45,9.6,0,0,0,,51.1,26.3,360,1020,10,77.7,0,0,0,2
